timestamp,FVNT_V(V),OBVTC(K),ETC21(K),OFMTC(K),FPUMP_I(A),FTPT(psi),ETC4(K),ETC1(K),OVNT_I(A),PUF_I(A),ETC10(K),Thrust(lbf),FBANG_V(V),FRUNPT(psi),ETC2(K),LN2FILL_I(A),FVNT_I(A),FMV_I(A),OPV_V(V),Sense(V),CHPT2(psi),ETC7(K),OTTC3(K),OFILL_I(A),OPV_I(A),ETC14(K),FIPT(psi),PUISO2_I(A),ETC20(K),OMV_I(A),ODP(psi),OTTC2(K),Deluge_V(V),Ignitor_I(A),ETC12(K),OBV_I(A),PUISO2_V(V),FSISO2_V(V),ETC18(K),PUO_V(V),ORUNPT(psi),FMV_V(V),OBV_V(V),FPV_I(A),FBANG_I(A),OTPT(psi),OIPT(psi),FPV_V(V),PRPTO(psi),OTBTC(K),OVNT_V(V),Deluge_I(A),OFILL_V(V),ETC8(K),CHPT1(psi),FPUMP_V(V),LN2FILL_V(V),ETC6(K),FSISO2_I(A),PNPT(psi),Ignitor_V(V),OBANG_I(A),OITC(K),PRISO2_I(A),PUO_I(A),PRPT2(psi),PRISO2_V(V),PUPT2(psi),OMV_V(V),ETC13(K),OBANG_V(V),ETC16(K),PUF_V(V),OLVL(psi),FPUMP,FVNT,OBANG,OPV,OMV,FMV,OFILL,Deluge,FSISO2,Ignitor,FPV,PUF,PRISO2,PUISO2,PUO,LN2FILL,OVNT,OBV,FBANG
1757804614,23.61,309.65,304.83,98.086,-0.002,305.73,341.353,320.172,0.099,0.093,301.539,-114.441,22.924,270.706,323.179,0.001,0.1,0.1,23.066,4.383,7.206,73.618,81.155,0.002,0.093,287.002,146.538,0.002,311.215,0.104,-34.972,265.735,28.443,-0.002,324.441,0.095,1.663,23.608,295.673,23.509,204.712,23.503,23.506,0.093,0.955,224.668,141.197,23.076,358.993,294.046,23.596,0.074,1.642,335.054,5.799,27.144,1.676,325.906,0.097,119.617,27.144,0.904,311.215,0.102,0.091,1112.847,23.596,242.12,23.5,288.819,22.935,294.015,23.493,-37.822,disconnected,closed,open,open,open,open,closed,open,closed,fault,open,closed,open,closed,closed,closed,closed,closed,open
1757804614,23.603,309.474,304.83,97.906,-0.002,305.229,341.468,320.144,0.099,0.093,301.185,-116.03,22.924,272.304,323.383,0.001,0.1,0.1,23.066,4.398,7.301,73.699,81.513,0.002,0.093,287.092,147.086,0.002,311.095,0.104,-37.085,265.523,28.443,-0.002,324.381,0.095,1.663,23.598,295.645,23.506,201.469,23.498,23.499,0.093,0.955,224.548,139.695,23.076,358.73,294.046,23.598,0.074,1.642,335.226,5.752,27.144,1.676,325.791,0.096,119.653,27.144,0.904,311.095,0.102,0.09,1111.894,23.598,242.167,23.502,288.757,22.935,293.809,23.494,-37.815,disconnected,closed,open,open,open,open,closed,open,closed,fault,open,closed,open,closed,closed,closed,closed,closed,open
1757804614,23.603,309.474,304.83,97.906,-0.002,305.229,341.468,320.144,0.099,0.093,301.185,-116.03,22.924,272.304,323.383,0.001,0.1,0.1,23.066,4.398,7.492,73.699,81.513,0.002,0.093,287.092,147.229,0.002,311.095,0.104,-37.085,265.523,28.443,-0.002,324.381,0.095,1.663,23.598,295.645,23.506,201.469,23.498,23.499,0.093,0.955,224.548,139.481,23.076,358.73,294.046,23.598,0.074,1.642,335.226,5.561,27.144,1.676,325.791,0.096,119.653,27.144,0.904,311.095,0.102,0.09,1111.894,23.598,242.167,23.502,288.757,22.935,293.809,23.494,-37.815,disconnected,closed,open,open,open,open,closed,open,closed,fault,open,closed,open,closed,closed,closed,closed,closed,open
1757804614,23.602,309.591,304.858,97.604,-0.002,303.989,340.837,320.059,0.099,0.093,301.567,-117.62,22.92,270.468,323.182,0.001,0.1,0.1,23.065,4.378,6.92,73.779,80.876,0.002,0.093,287.149,147.348,0.002,311.418,0.104,-34.55,239.175,27.005,-0.002,324.18,0.095,1.663,23.603,295.464,23.509,201.469,23.5,23.498,0.093,0.954,223.285,138.408,23.071,357.562,294.046,23.603,0.074,1.643,334.824,5.489,27.562,1.673,325.733,0.096,119.713,27.562,0.904,311.418,0.102,0.091,1110.94,23.602,241.667,23.502,289.205,22.94,294.102,23.493,-37.815,disconnected,closed,open,open,open,open,closed,open,closed,fault,open,closed,open,closed,closed,closed,closed,closed,open
1757804614,23.601,309.65,304.886,97.534,-0.002,303.417,341.124,320.26,0.1,0.093,301.477,-117.62,22.92,269.276,323.325,0.001,0.1,0.1,23.065,4.378,6.944,73.699,80.795,0.002,0.093,287.331,146.204,0.002,311.123,0.104,-35.361,264.601,27.005,-0.002,324.004,0.095,1.664,23.603,295.585,23.507,202.28,23.505,23.502,0.093,0.954,222.283,138.861,23.071,357.61,294.046,23.596,0.074,1.643,335.027,5.561,27.562,1.673,325.763,0.096,119.594,27.562,0.904,311.123,0.102,0.091,1111.178,23.598,241.548,23.503,288.785,22.94,294.105,23.494,-37.822,disconnected,closed,open,open,open,open,closed,open,closed,fault,open,closed,open,closed,closed,closed,closed,closed,open
1757804614,23.603,309.416,304.592,97.79,-0.002,303.226,341.124,320.318,0.099,0.093,301.359,-111.262,22.92,268.68,323.036,0.001,0.1,0.1,23.065,4.403,6.991,73.699,81.236,0.002,0.093,287.121,146.514,0.002,310.748,0.104,-36.903,264.055,27.005,-0.002,324.499,0.095,1.661,23.605,295.554,23.509,202.185,23.501,23.502,0.093,0.954,222.188,138.36,23.071,357.252,294.046,23.595,0.074,1.643,335.112,5.632,27.562,1.673,326.079,0.096,119.725,27.562,0.904,310.748,0.102,0.091,1110.702,23.599,241.309,23.499,289.117,22.94,293.896,23.495,-37.822,disconnected,closed,open,open,open,open,closed,open,closed,fault,open,closed,open,closed,closed,closed,closed,closed,open
1757804614,23.603,309.416,304.592,97.79,-0.002,303.226,341.124,320.318,0.099,0.093,301.359,-111.262,22.92,268.68,323.036,0.001,0.1,0.1,23.065,4.403,6.991,73.699,81.236,0.002,0.093,287.121,146.514,0.002,310.748,0.104,-36.903,264.055,27.005,-0.002,324.499,0.095,1.661,23.605,295.554,23.509,202.185,23.501,23.502,0.093,0.954,222.188,138.36,23.071,357.252,294.046,23.595,0.074,1.643,335.112,5.632,27.562,1.673,326.079,0.096,119.725,27.562,0.904,310.748,0.102,0.091,1110.702,23.599,241.309,23.499,289.117,22.94,293.896,23.495,-37.822,disconnected,closed,open,open,open,open,closed,open,closed,fault,open,closed,open,closed,closed,closed,closed,closed,open
1757804614,23.603,309.622,304.478,97.604,-0.002,302.154,340.81,320.116,0.099,0.093,301.833,-120.799,22.928,267.893,323.355,0.001,0.1,0.1,23.064,4.372,7.111,73.779,81.446,0.002,0.093,287.002,146.419,0.001,311.006,0.104,-34.761,237.506,28.292,-0.002,324.178,0.095,1.663,23.603,295.554,23.508,199.276,23.501,23.503,0.093,0.954,221.401,136.786,23.075,356.132,294.046,23.598,0.074,1.642,334.879,5.728,27.551,1.673,325.903,0.096,119.737,27.551,0.904,311.006,0.102,0.091,1109.033,23.599,241.571,23.499,289.142,22.938,293.837,23.498,-37.822,disconnected,closed,open,open,open,open,closed,open,closed,fault,open,closed,open,closed,closed,closed,closed,closed,open
1757804614,23.603,309.942,304.858,97.295,-0.002,301.915,340.837,320.376,0.099,0.093,301.684,-116.03,22.928,267.774,322.978,0.001,0.1,0.1,23.064,4.373,6.968,73.699,80.515,0.002,0.093,287.237,145.727,0.001,311.156,0.104,-34.542,264.298,28.292,-0.002,324.268,0.095,1.66,23.604,295.729,23.507,199.157,23.499,23.499,0.093,0.954,220.853,136.5,23.075,356.227,294.046,23.597,0.074,1.642,334.827,5.609,27.551,1.673,326.139,0.097,119.749,27.551,0.904,311.156,0.102,0.091,1108.794,23.602,241.381,23.502,289.236,22.938,293.893,23.493,-37.815,disconnected,closed,open,open,open,open,closed,open,closed,fault,open,closed,open,closed,closed,closed,closed,closed,open
1757804614,23.598,309.767,304.388,98.092,-0.002,301.295,340.952,320.26,0.099,0.093,301.272,-117.62,22.928,266.868,323.152,0.001,0.1,0.1,23.064,4.411,7.063,73.699,81.304,0.002,0.093,287.393,145.37,0.001,310.923,0.105,-35.869,262.795,28.292,-0.002,324.268,0.095,1.663,23.601,295.825,23.505,199.181,23.5,23.499,0.093,0.954,219.875,137.096,23.075,355.464,294.046,23.6,0.074,1.642,334.882,5.585,27.551,1.673,326.079,0.096,119.665,27.551,0.904,310.923,0.102,0.091,1108.079,23.599,241.142,23.5,289.176,22.938,294.108,23.498,-37.822,disconnected,closed,open,open,open,open,closed,open,closed,fault,open,closed,open,closed,closed,closed,closed,closed,open
1757804614,23.603,310.028,304.592,97.54,-0.002,300.747,341.036,320.318,0.099,0.093,301.359,-114.441,22.928,267.797,323.094,0.001,0.1,0.099,23.064,4.411,6.753,73.699,80.944,0.002,0.093,287.18,145.87,0.001,310.773,0.104,-36.828,236.442,27.163,-0.002,324.235,0.095,1.662,23.608,295.554,23.506,201.589,23.501,23.495,0.093,0.954,219.637,137.549,23.075,355.13,294.046,23.598,0.074,1.642,334.939,5.394,27.086,1.673,326.079,0.096,119.784,27.086,0.904,310.773,0.102,0.091,1107.841,23.6,240.975,23.5,289.083,22.938,294.252,23.493,-37.822,disconnected,closed,open,open,open,open,closed,open,closed,fault,open,closed,open,closed,closed,closed,closed,closed,open
1757804614,23.6,309.822,304.478,97.668,-0.002,300.151,340.892,320.202,0.099,0.093,301.715,-111.262,22.926,266.582,323.267,0.001,0.1,0.1,23.07,4.37,6.729,73.699,81.662,0.001,0.093,287.152,145.942,0.001,310.804,0.104,-34.943,241.51,27.163,-0.002,324.208,0.095,1.662,23.605,295.526,23.505,200.444,23.5,23.497,0.093,0.954,219.351,137.812,23.073,354.63,294.046,23.601,0.074,1.644,335.256,5.585,27.086,1.676,325.763,0.096,119.808,27.086,0.904,310.804,0.102,0.091,1109.271,23.6,240.975,23.5,289.471,22.94,294.223,23.493,-37.815,disconnected,closed,open,open,open,open,closed,open,closed,fault,open,closed,open,closed,closed,closed,closed,closed,open
1757804614,23.598,309.241,305.212,97.906,-0.002,299.793,340.952,320.224,0.099,0.093,301.393,-109.673,22.926,266.319,323.058,0.001,0.1,0.1,23.07,4.37,6.681,73.297,80.944,0.001,0.093,287.541,145.155,0.001,311.329,0.104,-34.993,263.561,27.163,-0.002,324.208,0.095,1.662,23.603,295.557,23.509,198.99,23.495,23.496,0.093,0.954,219.16,136.953,23.073,354.486,294.046,23.6,0.074,1.644,335.112,5.275,27.086,1.676,325.964,0.096,119.808,27.086,0.904,311.329,0.102,0.091,1109.748,23.599,240.975,23.498,288.876,22.94,294.077,23.496,-37.822,disconnected,closed,open,open,open,open,closed,open,closed,fault,open,closed,open,closed,closed,closed,closed,closed,open
1757804614,23.602,309.533,304.656,97.784,-0.002,299.15,341.468,320.089,0.1,0.093,301.247,-111.262,22.926,266.129,323.328,0.001,0.1,0.099,23.07,4.414,6.92,73.859,81.229,0.001,0.093,287.152,144.535,0.002,310.601,0.104,-36.352,261.409,27.163,-0.002,324.238,0.095,1.659,23.603,295.645,23.505,195.676,23.498,23.5,0.093,0.954,218.04,135.785,23.073,354.177,294.046,23.603,0.074,1.644,335.084,5.275,27.086,1.676,325.763,0.096,119.784,27.086,0.904,310.601,0.102,0.091,1108.079,23.599,240.665,23.499,288.848,22.94,294.164,23.497,-37.822,disconnected,closed,open,open,open,open,closed,open,closed,fault,open,closed,open,closed,closed,closed,closed,closed,open
1757804614,23.602,309.533,304.656,97.784,-0.002,299.15,341.468,320.089,0.1,0.093,301.247,-111.262,22.926,266.129,323.328,0.001,0.1,0.099,23.07,4.414,6.92,73.859,81.229,0.001,0.093,287.152,144.535,0.002,310.601,0.104,-36.352,261.409,27.163,-0.002,324.238,0.095,1.659,23.603,295.645,23.505,195.676,23.498,23.5,0.093,0.954,218.04,135.785,23.073,354.177,294.046,23.603,0.074,1.644,335.084,5.275,27.086,1.676,325.763,0.096,119.784,27.086,0.904,310.601,0.102,0.091,1108.079,23.599,240.665,23.499,288.848,22.94,294.164,23.497,-37.822,disconnected,closed,open,open,open,open,closed,open,closed,fault,open,closed,open,closed,closed,closed,closed,closed,open
1757804615,23.603,309.622,304.679,97.354,-0.002,298.1,340.924,320.607,0.099,0.093,301.152,-116.03,22.924,265.771,323.267,0.001,0.1,0.1,23.069,4.381,6.3,73.699,81.155,0.002,0.093,287.271,143.915,0.002,311.156,0.104,-35.361,265.001,26.914,-0.002,324.384,0.095,1.664,23.602,295.704,23.505,196.2,23.504,23.499,0.093,0.953,217.396,135.356,23.07,353.056,294.046,23.599,0.074,1.64,335.256,5.036,28.439,1.674,325.359,0.096,119.88,28.439,0.904,311.156,0.102,0.091,1108.079,23.6,240.522,23.499,288.76,22.942,293.986,23.499,-37.822,disconnected,closed,open,open,open,open,closed,open,closed,fault,open,closed,open,closed,closed,closed,closed,closed,open
1757804615,23.598,309.591,304.95,97.598,-0.002,297.647,341.009,320.227,0.099,0.092,301.424,-111.262,22.924,265.556,323.408,0.001,0.1,0.1,23.069,4.397,6.205,73.458,80.584,0.002,0.093,287.09,144.797,0.002,311.098,0.104,-34.621,265.062,26.914,-0.002,324.268,0.095,1.66,23.602,295.523,23.51,196.963,23.504,23.505,0.093,0.953,216.943,136.238,23.07,352.937,294.046,23.596,0.074,1.64,334.994,4.965,28.439,1.674,325.5,0.096,119.868,28.439,0.904,311.098,0.102,0.091,1105.814,23.601,240.355,23.501,288.998,22.942,293.746,23.493,-37.822,disconnected,closed,open,open,open,open,closed,open,closed,fault,open,closed,open,closed,closed,closed,closed,closed,open
1757804615,23.604,309.21,304.651,97.604,-0.002,297.361,341.094,320.902,0.099,0.093,301.241,-111.262,22.924,264.722,323.33,0.001,0.1,0.1,23.069,4.385,6.491,73.376,81.161,0.002,0.093,287.183,143.653,0.002,310.834,0.105,-35.884,246.109,26.914,-0.002,324.238,0.095,1.663,23.606,295.853,23.504,197.75,23.502,23.507,0.093,0.953,216.514,135.761,23.07,352.794,294.046,23.603,0.074,1.64,335.347,4.846,28.439,1.674,325.738,0.096,119.927,28.439,0.904,310.834,0.102,0.091,1107.602,23.596,240.117,23.499,288.788,22.942,293.721,23.498,-37.822,disconnected,closed,open,open,open,open,closed,open,closed,fault,open,closed,open,closed,closed,closed,closed,closed,open
1757804615,23.606,309.299,304.83,97.604,-0.002,297.147,340.952,320.378,0.099,0.094,301.598,-117.62,22.924,263.768,323.328,0.001,0.099,0.1,23.069,4.385,6.515,73.859,81.161,0.002,0.093,287.183,144.177,0.001,310.717,0.105,-36.728,246.109,26.914,-0.002,324.123,0.095,1.662,23.603,295.853,23.504,196.224,23.502,23.5,0.093,0.953,216.061,135.213,23.07,352.531,294.046,23.597,0.074,1.64,335.114,4.941,28.439,1.674,326.024,0.096,119.82,28.439,0.904,310.717,0.102,0.091,1106.529,23.601,239.879,23.5,289.264,22.942,293.721,23.489,-37.822,disconnected,closed,open,open,open,open,closed,open,closed,fault,open,closed,open,closed,closed,closed,closed,closed,open
1757804615,23.604,309.474,304.799,97.237,-0.002,296.932,340.952,320.519,0.099,0.093,301.331,-106.494,22.923,264.555,323.295,0,0.1,0.1,23.07,4.411,6.419,73.618,81.729,0.001,0.092,287.121,143.891,0.002,310.89,0.105,-37.221,239.624,27.967,-0.002,324.178,0.095,1.661,23.601,295.732,23.505,195.127,23.503,23.496,0.093,0.954,215.679,134.331,23.071,352.603,294.046,23.599,0.074,1.642,334.912,5.179,27.178,1.673,325.763,0.097,119.796,27.178,0.904,310.89,0.102,0.091,1106.052,23.6,240.379,23.5,289.023,22.939,293.837,23.492,-37.822,disconnected,closed,open,open,open,open,closed,open,closed,fault,open,closed,open,closed,closed,closed,closed,closed,open
1757804615,23.608,309.241,304.679,97.108,-0.002,295.835,340.952,320.637,0.1,0.093,301.211,-108.083,22.923,262.743,323.529,0,0.1,0.1,23.07,4.402,6.252,73.779,81.297,0.001,0.092,287.18,143.653,0.002,310.981,0.104,-34.496,264.878,27.967,-0.002,324.268,0.095,1.663,23.603,295.673,23.508,193.673,23.494,23.493,0.093,0.954,215.155,134.331,23.071,351.101,294.046,23.603,0.074,1.642,335.256,4.846,27.178,1.673,325.879,0.096,119.796,27.178,0.904,310.981,0.102,0.091,1103.191,23.603,239.974,23.493,289.117,22.939,293.777,23.494,-37.815,disconnected,closed,open,open,open,open,closed,open,closed,fault,open,closed,open,closed,closed,closed,closed,closed,open
1757804615,23.599,309.972,304.74,97.482,-0.002,295.311,340.867,320.406,0.1,0.093,301.331,-108.083,22.923,262.528,323.355,0,0.1,0.1,23.07,4.368,5.919,73.779,81.019,0.001,0.092,287.24,143.963,0.001,310.659,0.104,-36.466,242.75,27.967,-0.002,324.296,0.095,1.662,23.606,295.732,23.508,193.959,23.502,23.503,0.093,0.954,214.392,133.997,23.071,350.91,294.046,23.599,0.074,1.642,335.117,4.846,27.178,1.673,325.911,0.096,119.796,27.178,0.904,310.659,0.102,0.091,1104.741,23.594,239.736,23.497,288.788,22.939,293.955,23.498,-37.822,disconnected,closed,open,open,open,open,closed,open,closed,fault,open,closed,open,closed,closed,closed,closed,closed,open
1757804615,23.607,309.533,304.74,97.424,-0.003,294.691,341.009,320.199,0.099,0.093,301.508,-112.851,22.921,263.339,323.091,0.001,0.1,0.1,23.065,4.374,6.205,73.538,81.52,0.002,0.093,287.243,143.2,0.002,310.773,0.104,-36.939,238.182,27.295,-0.003,324.178,0.095,1.663,23.603,295.676,23.504,194.961,23.502,23.498,0.093,0.953,213.581,134.617,23.074,350.433,294.046,23.598,0.074,1.641,335.229,4.679,27.441,1.675,325.563,0.096,119.832,27.441,0.904,310.773,0.102,0.091,1103.311,23.6,239.473,23.5,289.083,22.94,294.017,23.498,-37.822,disconnected,closed,open,open,open,open,closed,open,closed,fault,open,closed,open,closed,closed,closed,closed,closed,open
1757804615,23.602,309.416,304.888,97.36,-0.003,294.405,340.837,320.318,0.099,0.093,301.951,-109.673,22.921,262.123,323.209,0.001,0.1,0.1,23.065,4.391,6.205,73.699,81.304,0.002,0.093,287.331,144.177,0.001,310.742,0.104,-35.054,265.31,27.295,-0.003,324.263,0.095,1.663,23.603,295.704,23.508,194.555,23.499,23.496,0.093,0.953,213.247,134.092,23.074,350.505,294.046,23.599,0.074,1.641,335.199,4.774,27.441,1.675,325.706,0.096,119.951,27.441,0.904,310.742,0.102,0.091,1106.052,23.602,239.688,23.498,289.052,22.94,294.046,23.497,-37.822,disconnected,closed,open,open,open,open,closed,open,closed,fault,open,closed,open,closed,closed,closed,closed,closed,open
1757804615,23.603,309.794,304.771,97.173,-0.003,293.904,340.922,320.522,0.099,0.093,301.539,-111.262,22.921,262.147,323.413,0.001,0.1,0.1,23.065,4.404,6.371,73.779,80.515,0.002,0.093,287.509,144.154,0.002,310.862,0.105,-34.721,264.91,27.295,-0.003,324.208,0.095,1.663,23.604,295.585,23.502,192.886,23.499,23.504,0.093,0.953,213.08,133.21,23.074,349.718,294.046,23.603,0.074,1.641,335.199,4.75,27.441,1.675,325.417,0.096,119.88,27.441,0.904,310.862,0.102,0.09,1101.522,23.597,239.616,23.498,288.757,22.94,294.223,23.494,-37.822,disconnected,closed,open,open,open,open,closed,open,closed,fault,open,closed,open,closed,closed,closed,closed,closed,open
1757804615,23.603,309.794,304.771,97.173,-0.003,293.904,340.922,320.522,0.099,0.093,301.539,-111.262,22.921,262.147,323.413,0.001,0.1,0.1,23.065,4.405,6.371,73.779,81.372,0.002,0.093,287.149,144.154,0.002,310.862,0.105,-34.721,256.836,27.295,-0.003,324.208,0.095,1.663,23.604,295.642,23.502,192.886,23.499,23.504,0.093,0.953,213.08,133.21,23.074,349.718,294.046,23.603,0.074,1.641,335.199,4.75,27.441,1.675,325.417,0.096,119.88,27.441,0.904,310.862,0.102,0.09,1101.522,23.597,239.616,23.498,288.757,22.94,293.924,23.494,-37.822,disconnected,closed,open,open,open,open,closed,open,closed,fault,open,closed,open,closed,closed,closed,closed,closed,open
1757804615,23.606,309.711,304.71,97.231,-0.002,292.903,340.954,320.811,0.1,0.093,301.536,-112.851,22.925,261.289,323.124,0.001,0.1,0.1,23.068,4.367,6.157,73.779,81.155,0.001,0.093,287.268,143.867,0.002,310.951,0.104,-36.928,255.997,27.034,-0.002,324.238,0.095,1.662,23.606,295.701,23.507,191.647,23.501,23.501,0.093,0.953,212.127,132.447,23.07,349.408,294.046,23.599,0.074,1.642,334.939,4.583,27.708,1.672,326.079,0.096,119.975,27.708,0.903,310.951,0.102,0.091,1102.357,23.598,238.949,23.499,288.907,22.94,293.924,23.491,-37.822,disconnected,closed,open,open,open,open,closed,open,closed,fault,open,closed,open,closed,closed,closed,closed,closed,open
1757804615,23.598,309.619,304.771,97.476,-0.002,292.307,340.52,320.403,0.099,0.093,301.715,-111.262,22.925,260.406,323.237,0.001,0.1,0.1,23.068,4.367,6.181,73.618,81.439,0.001,0.093,287.299,143.534,0.002,310.834,0.104,-35.122,261.87,27.034,-0.002,324.296,0.095,1.662,23.598,295.791,23.506,193.292,23.499,23.5,0.093,0.953,211.268,133.568,23.07,348.741,294.046,23.602,0.074,1.642,335.259,4.679,27.708,1.672,325.766,0.097,120.011,27.708,0.903,310.834,0.102,0.091,1101.761,23.599,239.116,23.5,288.907,22.94,293.777,23.495,-37.822,disconnected,closed,open,open,open,open,closed,open,closed,fault,open,closed,open,closed,closed,closed,closed,closed,open
1757804615,23.603,309.564,304.774,97.482,-0.002,291.663,340.638,320.26,0.099,0.093,301.895,-111.262,22.925,260.311,323.498,0.001,0.1,0.1,23.068,4.38,5.799,73.699,81.587,0.001,0.093,287.03,142.509,0.002,311.006,0.104,-34.746,239.816,27.034,-0.002,324.235,0.095,1.662,23.601,295.642,23.505,194.627,23.497,23.499,0.093,0.953,210.911,133.449,23.07,348.431,294.046,23.599,0.074,1.642,335.112,4.726,27.708,1.672,325.675,0.096,119.975,27.708,0.903,311.006,0.102,0.091,1102.715,23.598,239.02,23.496,289.142,22.94,293.924,23.494,-37.822,disconnected,closed,open,open,open,open,closed,open,closed,fault,open,closed,open,closed,closed,closed,closed,closed,open
1757804615,23.597,309.533,304.886,97.418,-0.002,291.258,340.952,320.489,0.1,0.093,301.889,-111.262,22.926,259.31,323.38,0,0.1,0.1,23.064,4.374,5.871,73.538,81.229,0.001,0.093,287.09,142.818,0.001,310.831,0.104,-35.036,238.5,26.896,-0.002,324.004,0.095,1.664,23.598,295.701,23.509,190.526,23.5,23.496,0.093,0.952,210.768,132.018,23.073,347.644,294.046,23.595,0.074,1.642,335.459,4.56,28.293,1.674,325.62,0.096,119.796,28.293,0.904,310.831,0.102,0.091,1100.092,23.6,238.758,23.502,289.023,22.943,293.746,23.496,-37.822,disconnected,closed,open,open,open,open,closed,open,closed,fault,open,closed,open,closed,closed,closed,closed,closed,open
1757804615,23.605,309.65,304.682,97.295,-0.002,290.829,340.608,320.637,0.099,0.093,301.743,-106.494,22.926,259.667,323.297,0,0.1,0.099,23.064,4.395,6.324,73.779,81.229,0.001,0.093,287.387,143.248,0.001,310.831,0.104,-34.821,264.727,26.896,-0.002,324.12,0.095,1.663,23.6,295.583,23.507,189.095,23.5,23.499,0.093,0.952,210.434,131.041,23.073,347.692,294.046,23.603,0.074,1.642,335.196,4.583,28.293,1.674,325.645,0.096,120.047,28.293,0.904,310.831,0.102,0.091,1101.999,23.6,238.853,23.504,288.904,22.943,293.806,23.493,-37.822,disconnected,closed,open,open,open,open,closed,open,closed,fault,open,closed,open,closed,closed,closed,closed,closed,open
1757804615,23.6,309.828,304.682,96.927,-0.002,290.352,340.782,320.172,0.1,0.093,301.861,-108.083,22.926,259.81,323.468,0,0.1,0.1,23.064,4.415,5.775,73.618,81.229,0.001,0.093,287.209,142.747,0.002,310.542,0.104,-36.552,263.623,26.896,-0.002,324.296,0.095,1.662,23.601,295.76,23.506,187.713,23.504,23.497,0.093,0.952,209.647,130.325,23.073,346.976,294.046,23.598,0.074,1.642,335.084,4.679,28.293,1.674,325.763,0.096,119.939,28.293,0.904,310.542,0.102,0.09,1099.377,23.6,238.377,23.507,288.907,22.943,293.746,23.49,-37.822,disconnected,closed,open,open,open,open,closed,open,closed,fault,open,closed,open,closed,closed,closed,closed,closed,open
1757804615,23.605,309.886,304.712,96.863,-0.002,289.78,340.553,320.637,0.099,0.093,301.833,-111.262,22.93,259,323.413,0.001,0.1,0.1,23.07,4.369,5.895,73.779,80.87,0.002,0.093,287.481,143.343,0.002,310.834,0.104,-35.129,247.178,26.896,-0.002,324.18,0.095,1.661,23.603,295.853,23.505,190.669,23.502,23.5,0.093,0.952,208.717,130.397,23.075,346.547,294.046,23.602,0.074,1.642,335.142,4.226,28.293,1.674,325.821,0.096,119.963,28.293,0.903,310.834,0.101,0.091,1099.973,23.603,238.138,23.497,288.967,22.941,293.899,23.492,-37.822,disconnected,closed,open,open,open,open,closed,open,closed,fault,open,closed,open,closed,closed,closed,closed,closed,open
1757804615,23.771,309.591,304.86,97.36,-0.002,289.517,340.894,320.174,0.099,0.009,301.981,-104.904,22.93,257.593,323.817,0.001,0.101,0.026,23.07,4.375,5.752,73.779,81.161,0.002,0.093,287.209,142.461,0.001,311.009,0.008,-35.447,233.888,27.811,-0.002,323.949,0.096,1.661,23.785,295.701,-0.076,190.216,-0.076,23.857,0.093,0.952,208.67,130.421,23.075,346.833,294.046,23.599,0.074,1.642,335.289,4.321,27.432,1.674,325.565,0.097,119.88,27.432,0.903,311.009,0.102,0.021,1099.257,23.598,238.544,-0.076,288.967,22.941,293.865,-0.076,-37.822,disconnected,closed,open,open,closed,fault,closed,open,closed,fault,open,open,open,closed,fault,closed,closed,closed,open
1757804615,1.687,308.484,305.12,96.804,-0.002,288.945,339.693,320.665,0.001,0.001,301.3,-103.315,22.93,258.38,323.672,0.001,0.001,0.002,23.07,4.379,5.775,73.699,80.802,0.002,0.093,287.271,143.009,0.002,310.484,0.002,-36.999,262.209,27.811,-0.002,324.527,0.097,1.662,1.727,295.881,1.795,187.784,1.7,23.855,0.093,0.952,208.646,129.109,23.075,345.999,294.046,1.602,0.074,1.642,333.966,4.321,27.432,1.674,324.351,0.001,119.82,27.432,0.903,310.484,0.001,0.001,1098.542,1.671,238.448,1.666,289.443,22.941,293.809,1.772,-37.822,disconnected,open,open,open,closed,closed,closed,open,open,fault,open,open,closed,closed,open,closed,open,closed,open
1757804615,1.704,309.385,304.944,96.869,-0.002,288.063,341.151,321.012,0,0,301.654,-111.262,-0.076,256.759,322.863,0.001,0.001,0.002,1.763,4.408,6.109,73.699,81.304,0.002,0.001,287.271,143.248,0.001,309.808,0.002,-35.276,258.293,27.811,-0.002,323.801,0.097,1.66,1.742,295.585,1.798,186.044,1.706,23.861,0.001,0.087,207.883,129.324,1.746,341.135,294.046,1.71,0.074,1.647,334.111,4.345,27.432,1.678,325.247,0.001,115.767,27.432,0.155,309.808,0.001,0.001,1092.701,1.684,237.876,1.669,288.992,-0.076,293.809,1.773,-37.818,disconnected,open,closed,closed,closed,closed,closed,open,open,fault,closed,open,closed,closed,open,closed,open,closed,closed
1757804615,1.703,309.708,303.977,96.681,-0.002,287.133,340.665,320.522,0.001,0.001,302.39,-103.315,-0.076,256.163,323.991,0.001,0.001,0.002,1.763,4.399,5.728,73.779,81.938,0.002,0.001,287.299,142.175,0.001,310.573,0.002,-34.528,254.039,26.825,-0.002,324.211,0.097,1.662,1.742,295.732,1.795,185.638,1.707,23.859,0.001,0.087,207.668,129.229,1.746,261.432,294.046,1.705,0.075,1.647,334.997,4.416,28.378,1.678,326.483,0.001,114.956,28.378,0.155,310.573,0.001,0.001,1182.823,1.685,238.019,1.668,289.831,-0.076,293.896,1.774,-37.822,disconnected,open,closed,closed,closed,closed,closed,open,open,fault,closed,open,closed,closed,open,closed,open,closed,closed
